82.0,50.0
81.960845,51.582519
81.843477,53.161165
81.648183,54.732076
81.37544,56.291406
81.025916,57.83534
80.600466,59.3601
80.100132,60.861954
79.526138,62.337227
78.879889,63.782309
78.162965,65.193663
77.377122,66.567836
76.524283,67.901464
75.606534,69.191284
74.626122,70.434141
73.585446,71.626991
72.487052,72.766917
71.333628,73.851128
70.127998,74.876971
68.873111,75.841937
67.572038,76.743662
66.227964,77.579942
64.844177,78.348729
63.424063,79.048141
61.971099,79.676468
60.48884,80.232172
58.980913,80.713893
57.451007,81.120451
55.902868,81.450853
54.340284,81.704289
52.767078,81.880139
51.187101,81.977974
49.604219,81.997552
48.022305,81.938828
46.445231,81.801944
44.876856,81.587235
43.321019,81.295227
41.781526,80.926634
40.262145,80.482358
38.766594,79.963487
37.298533,79.371291
35.861554,78.707218
34.459175,77.972893
33.094827,77.170115
31.771849,76.300846
30.493478,75.367215
29.262842,74.371506
28.082955,73.316156
26.956701,72.203747
25.886839,71.037002
24.875985,69.818776
23.926614,68.55205
23.041049,67.239924
22.221458,65.885609
21.469844,64.49242
20.788049,63.063765
20.177741,61.60314
19.640413,60.114121
19.177379,58.600351
18.789774,57.065535
18.478545,55.513428
18.244455,53.947828
18.088076,52.372568
18.00979,50.791502
18.00979,49.208498
18.088076,47.627432
18.244455,46.052172
18.478545,44.486572
18.789774,42.934465
19.177379,41.399649
19.640413,39.885879
20.177741,38.39686
20.788049,36.936235
21.469844,35.50758
22.221458,34.114391
23.041049,32.760076
23.926614,31.44795
24.875985,30.181224
25.886839,28.962998
26.956701,27.796253
28.082955,26.683844
29.262842,25.628494
30.493478,24.632785
31.771849,23.699154
33.094827,22.829885
34.459175,22.027107
35.861554,21.292782
37.298533,20.628709
38.766594,20.036513
40.262145,19.517642
41.781526,19.073366
43.321019,18.704773
44.876856,18.412765
46.445231,18.198056
48.022305,18.061172
49.604219,18.002448
51.187101,18.022026
52.767078,18.119861
54.340284,18.295711
55.902868,18.549147
57.451007,18.879549
58.980913,19.286107
60.48884,19.767828
61.971099,20.323532
63.424063,20.951859
64.844177,21.651271
66.227964,22.420058
67.572038,23.256338
68.873111,24.158063
70.127998,25.123029
71.333628,26.148872
72.487052,27.233083
73.585446,28.373009
74.626122,29.565859
75.606534,30.808716
76.524283,32.098536
77.377122,33.432164
78.162965,34.806337
78.879889,36.217691
79.526138,37.662773
80.100132,39.138046
80.600466,40.6399
81.025916,42.16466
81.37544,43.708594
81.648183,45.267924
81.843477,46.838835
81.960845,48.417481
82.0,50.0
