91.213247,64.206083
10.401157,41.904829
74.554607,39.076208
73.626746,81.61401
56.186143,31.742786
18.41941,81.453977
59.721135,78.907351
29.993699,85.226389
13.412293,50.563662
21.260153,63.566139
89.494168,95.089442
7.1452813,44.396416
24.248656,6.001882
5.3754392,86.67499
44.172206,63.118873
1.32832,35.507365
89.719135,99.700327
19.665819,22.41715
9.3370517,65.245107
30.73669,60.499064
45.605767,38.724543
10.166939,14.218716
99.538973,2.5134986
33.209283,42.111225
29.734682,18.410029
6.2045221,72.577527
29.824397,37.036269
4.6351265,84.156009
50.542814,73.422969
76.142589,57.102587
63.107,17.685506
8.9891651,95.738402
8.0862423,26.532204
77.724054,92.45809
90.513474,22.37704
53.377195,37.356381
10.915421,8.750035
82.580886,64.011655
33.809772,18.061689
29.397305,4.5051107
74.631343,72.317348
1.0336618,34.743765
4.8447339,66.061682
66.791612,38.38686
60.346798,62.73465
52.610247,2.1649815
72.970945,91.056999
70.725349,80.055866
78.137705,74.584748
28.797698,81.311281
69.253199,38.330632
55.666983,61.727923
39.652079,57.549486
6.1590667,53.00517
78.017553,27.506976
33.758386,24.862896
60.786591,45.163877
74.125405,22.771283
10.481324,80.444958
12.788838,98.610424
54.954011,2.999195
48.522941,53.566419
89.047568,8.707722
79.896028,80.209144
73.434108,98.914491
5.1331886,6.6946258
7.2885299,93.939836
8.852746,1.8177534
79.835086,68.383861
94.300814,78.373648
68.371557,53.413757
13.208296,88.535945
72.272454,89.90049
11.035348,62.593763
11.749285,13.786899
64.071792,21.780159
32.881421,18.214108
65.381202,4.1819864
74.913146,10.694166
58.318573,61.644349
74.003233,93.966101
23.482691,35.445573
73.495754,41.062909
97.059853,98.434942
86.693029,94.557919
8.623453,67.664468
36.643662,98.830226
36.91988,76.683139
68.502847,33.669926
59.794164,66.238186
78.936394,24.416529
36.765292,29.550725
20.602786,68.017837
8.6666547,52.784683
77.193392,41.159351
20.567452,60.263822
38.827163,75.052006
55.177853,58.353317
22.895325,55.179251
64.194062,58.357062
48.448037,51.181992
15.184553,8.2592727
78.193197,71.957013
10.060632,99.615611
29.406633,35.45343
23.737302,97.125882
53.087226,34.644876
9.1498731,88.654386
40.531542,45.469486
10.484625,41.342729
11.228396,21.773207
78.442789,12.565459
29.157032,30.891459
60.353344,72.610443
96.442267,78.287207
43.248499,69.378761
69.475219,0.98022523
75.809928,84.321334
43.264233,92.2332
65.549804,77.095422
10.975505,4.2659856
93.375985,37.818614
18.746081,70.433962
26.617884,72.951305
79.783026,22.427707
48.760378,26.905473
76.895826,67.303117
39.600675,47.74922
27.293879,62.371641
3.7234634,23.644493
67.329491,17.712375
42.956446,82.964339
45.173923,76.692167
60.985717,93.447827
5.9403297,10.788891
31.581144,18.222751
77.272213,9.9095282
69.643299,48.97638
12.533218,19.324533
13.015145,89.589157
9.2352339,9.908965
0.78202936,4.4165572
42.310939,55.729516
65.557317,77.249507
72.292252,31.194006
53.120929,17.898248
10.881794,33.895568
63.176637,21.014564
12.649987,51.015252
13.43033,90.636432
9.8594093,62.892394
14.202725,10.153389
16.82513,39.085475
19.624892,5.4616615
31.747978,50.128291
31.6429,43.172117
21.756331,99.756035
25.104185,81.160258
89.292241,48.565167
70.322322,89.444776
55.573794,13.754659
18.443367,39.000491
21.203084,92.735622
7.7346808,91.749383
91.380041,71.357401
70.671522,61.833738
55.778897,34.328789
31.342899,93.602733
16.620356,12.477404
62.249726,73.058536
98.793473,64.647743
17.043202,83.315199
25.779225,39.828223
39.679932,74.982221
7.399477,83.522051
68.409607,32.24604
40.238833,55.226162
98.28352,97.912913
40.218399,54.930853
62.067195,33.042361
15.436981,61.947156
38.13452,36.063657
16.113397,75.650954
75.811243,41.390075
87.111112,49.23451
35.077674,69.474323
68.553571,97.273389
29.414863,32.775496
53.06293,83.780318
83.242339,73.907223
59.749019,95.417446
33.531133,3.192263
29.922502,35.686899
45.259254,66.265383
42.264565,28.150156
35.960632,23.038307
55.83192,71.112855
74.254537,62.457292
42.433478,59.060865
42.935579,66.043797
12.487276,4.7554673
2.4434016,34.878481
29.018527,45.134058
31.752058,24.0905
65.369013,71.504501
95.693592,85.618229
93.573087,28.15077
45.788633,73.105083
24.04784,13.776289
76.389794,83.672278
75.932738,13.860172
74.064806,58.820939
74.368834,36.61568
10.592042,80.675954
68.156043,50.378079
46.326058,48.959434
21.216321,87.704872
9.8518738,35.314181
82.357447,44.944356
17.500974,96.353029
16.356991,4.2297798
66.598722,97.295833
89.438938,18.920684
51.655821,66.71203
70.270231,58.643961
15.359038,67.511242
95.345707,36.102205
54.088408,62.027843
67.97339,81.115089
3.6563018,1.9257477
80.920385,8.3873508
74.861887,97.480167
12.018702,65.134953
52.504516,23.123782
32.583363,40.349114
54.644944,12.202052
39.888075,26.843882
41.509339,25.784617
18.073776,33.166524
25.538674,15.223401
2.0535775,34.800766
92.367561,12.165845
65.369989,88.415306
93.261357,9.427839
16.351237,93.004063
92.109726,39.901997
79.465789,4.7401462
57.73942,34.23735
44.00356,73.596616
25.761374,79.468216
75.194639,54.49059
22.866948,68.622346
6.4187087,89.36327
76.732951,5.479179
67.120219,30.366138
71.521251,4.6191556
