17.299878,26.834112
8.6907701,58.79046
28.75017,88.129961
16.421766,63.117079
36.720431,31.850503
25.794217,66.625223
15.329882,26.559164
14.220204,42.312732
6.6970472,68.26242
23.05986,48.664293
27.652439,72.72658
24.303543,13.570199
37.857416,18.07283
30.29587,68.788969
8.3310599,26.74971
24.519961,44.760275
28.193571,56.711501
34.152631,38.181401
19.658952,17.424958
34.495118,6.1486311
27.327169,9.7773832
4.8789174,39.458807
37.535597,34.987298
0.2763773,22.669103
6.5007939,57.779541
25.256898,58.262925
8.2386574,55.993725
27.265553,2.7215375
22.014137,22.391592
31.317537,64.179204
10.834812,66.013173
9.9787244,79.959225
37.418872,48.502584
5.9982825,17.241512
8.92802,69.524283
22.780147,55.651996
26.751947,84.464638
11.431393,44.270216
20.971323,31.886756
8.8132524,73.281636
22.624461,28.911098
14.591617,87.856138
19.604636,34.050291
17.574225,8.3470519
37.373964,1.8932965
37.79879,47.63221
33.956635,8.7208129
4.0601644,82.334951
33.001267,65.121031
11.50297,41.221381
21.092288,24.379846
4.1190525,74.82266
18.058394,5.1653084
12.07652,49.979683
24.642117,53.531052
14.344505,27.630251
24.450469,32.936672
34.126467,89.43393
34.155062,55.545808
21.86096,73.503457
25.554359,54.07738
12.637948,4.8803194
3.1154362,5.3550869
0.46819464,39.087554
25.49063,61.842892
19.245378,60.600505
1.8556628,32.329159
22.019904,44.218953
13.712452,15.573825
0.80839141,10.074324
25.783448,51.689234
21.984073,33.437384
16.595986,32.170161
32.187561,8.586202
6.343033,88.64799
30.087153,38.084955
19.495144,68.901125
16.813092,67.07507
27.249505,77.953765
39.773382,72.845196
39.32301,46.94546
39.925526,23.055301
20.796201,79.474629
26.586352,76.311578
32.419257,1.8700512
9.0904596,5.4034016
26.846652,62.035341
20.742606,23.463895
9.6535993,1.8835581
17.534391,53.255942
24.905455,3.5637634
26.531339,9.2416452
26.1259,32.506827
36.787325,0.71399915
24.286219,41.820231
2.2789949,10.507999
16.611224,64.667988
18.920567,60.080815
11.317007,50.328267
10.847538,51.05062
23.327643,41.996634
21.414984,33.370336
14.365369,3.1542276
21.927984,77.836047
3.6369166,86.462641
11.470929,81.897321
19.672301,67.96591
22.396412,25.72293
16.851394,29.690262
20.447049,42.37454
15.836908,51.229953
5.9485569,54.246135
35.383836,21.424848
14.186292,51.875914
23.293038,33.154383
23.534793,24.445427
25.188115,88.69523
24.188406,58.312822
28.342947,35.192272
28.85738,10.428315
16.499718,27.753671
7.4235758,3.7260953
0.9560556,34.221684
16.233752,65.13309
34.637061,69.926105
34.994507,9.0432554
32.247455,82.792625
21.855576,61.843765
27.588467,10.303022
27.158552,68.295645
32.496579,67.221412
5.2239349,73.594706
6.7886416,53.988058
28.06807,51.108341
14.06066,74.222891
25.190921,86.92397
33.191432,4.3156495
10.307665,14.567803
34.672898,74.754295
38.043391,0.94086114
18.220644,59.186548
13.047805,76.776318
6.3109061,33.256121
32.40387,64.956372
32.251505,34.837095
27.516278,83.788925
8.951697,42.490309
13.340846,47.204192
2.00878,3.1930018
6.6456577,19.95497
15.689345,72.734762
35.726528,9.9624395
26.537657,39.659487
13.167427,60.88578
32.984819,41.434777
9.6871526,1.8379009
36.294798,62.141565
11.659175,20.44823
24.92791,19.592656
32.270306,7.208628
1.2794584,48.648796
35.172686,53.471978
39.541741,6.6958999
25.971973,16.398469
15.146764,37.134677
29.250506,15.099668
36.798955,79.416038
19.814851,81.941834
7.2317001,38.760245
18.936537,11.767887
2.8566042,45.624046
36.652101,71.62379
20.471971,53.937561
10.182735,61.23544
16.182687,42.013014
38.366573,64.082856
26.284002,26.027786
30.772458,2.5672582
4.5818263,44.896121
10.559704,17.577701
32.450053,86.744124
30.347362,68.67874
16.927471,55.151437
27.585746,34.766837
27.504814,82.025816
7.3106082,48.226574
0.48927576,67.46355
1.1336238,36.708409
4.0592965,30.702
33.722344,67.220829
4.1411813,72.454244
12.827554,35.459423
29.19647,69.758179
